,datetime,Sample_ID,Code,Gage_Ht,Temp,pH,Cond,Cl,NO3-N,SO4-S,Na,K,Mg,Ca,NH4-N,PO4-P,DOC,DIC,TDN,TDP,SiO2,DON,TSS,Turbidity,source,discharge(cfs),discharge(m/yr),rank,stage,discharge(cms),notes,datetime.1,gageheight,site,code,datetime_last,d18O,d18O_stdev,d2H,d2H_stdev,dexcess,dexcess_stdev,DO%,Temperature,SO4,Bromide,rank_sp,rainfall(mm),rainfall(in),pc1,pc2,binnum,F1_med,F2_med,Na_backcalc_5,Na_backcalc_95,Na_backcalc_med,Na_backcalc_mean,Ca_backcalc_5,Ca_backcalc_95,Ca_backcalc_med,Ca_backcalc_mean,Mg_backcalc_5,Mg_backcalc_95,Mg_backcalc_med,Mg_backcalc_mean,Cl_backcalc_5,Cl_backcalc_95,Cl_backcalc_med,Cl_backcalc_mean,F1_std,F2_std,F1_5,F2_5,F1_95,F2_95,F1_25,F2_25,F1_75,F2_75
10596,2006-06-13 08:39:00,Q3,25711.0,0.54,23.03,6.97,98.7,7.43,48.0,0.63,7.16,0.71,3.01,4.29,,11.0,,,,,28.76,,1.3,,EDI,0.36,1.1481429524468298,42.086043792144864,,,,2006-06-13 08:40:00,0.55,Q3,,,,,,,,,,,,,,,,0.8694915027384296,-0.08460002332724863,1.0,0.2535070541056847,0.7464929458943154,6.660592929482854,7.531178541546571,7.024685580443579,7.146328024374701,3.441211921097659,5.027913500104655,4.443366488791376,4.154738034530442,2.31479612278752,3.0873290051370152,2.8714482723603196,2.7233168059864914,6.957193957958212,9.883182147370027,7.723402368554931,8.349470036761195,6.284706213816883,6.284706213816883,0.07814874563164181,0.5132140099056164,0.4867859900943833,0.921851254368358,0.2024258633539802,0.6817687545298663,0.3182312454701337,0.7975741366460198
10597,2006-06-20 09:10:00,Q3,25727.0,0.9,23.07,7.02,73.9,7.36,53.0,0.65,5.97,0.72,2.27,3.84,,6.0,2.76,,0.16,,17.63,0.11,14.29,,EDI,2.24,7.144000593002497,96.15015650054968,,,,2006-06-20 09:10:00,0.78,Q3,,,,,,,,,,,,,,,,2.6104237555583625,0.39533861007010107,6.0,0.39948095974050646,0.6005190402594935,5.749477249587465,6.86860173530263,6.167312157705775,6.34002556908308,2.1428095349800915,4.281177697331906,3.659691315093233,3.1959463453269716,1.57069818639995,2.6267550744035897,2.369613710695382,2.1551883458878764,6.128899416605612,10.281239223754193,7.067442836370615,8.04296229415417,9.466784575177519,9.46678457517752,0.2509700217707748,0.26540638874346856,0.7345936112565313,0.749029978229225,0.34346020949843614,0.5236700986497451,0.4763299013502548,0.656539790501564
10598,2006-06-27 08:42:00,Q3,25743.0,0.57,23.11,7.37,96.4,7.93,98.0,0.6,7.41,0.69,3.1,5.2,,11.0,0.55,,0.13,,28.35,0.03,2.5,,EDI,0.44,1.4032858307683476,52.27022078131236,,,,2006-06-27 08:40:00,0.57,Q3,,,,,,,,,,,,,,,,-0.11436286649396785,-0.1902199250406912,2.0,0.16966771744981624,0.8303322825501838,7.169690515935283,7.945764623248036,7.49416701985422,7.601994344690437,4.087092811969306,5.455094815047505,4.900688588947336,4.696580711681501,2.6525143570149705,3.349161865400528,3.1545618895442393,3.0443836751009816,7.413537494732214,9.887408037661206,8.063849231897612,8.522686990654126,4.505700558308025,4.505700558308024,-0.0206298475875902,0.6421145178226331,0.3578854821773669,1.0206298475875901,0.12042192631277866,0.7696266833320426,0.23037331666795724,0.8795780736872213
10599,2006-07-05 08:42:00,Q3,25759.0,0.57,23.11,7.37,96.4,8.58,108.0,0.6,7.55,0.7,2.88,4.77,,11.0,0.58,,0.13,,24.84,0.02,3.68,,EDI,0.85,2.710893082166126,77.33744249392554,,,,2006-07-05 08:40:00,0.64,Q3,,,,,,,,,,,,,,,,0.013035978398650139,0.7175181279564612,4.0,0.18113765425670508,0.8188623457432949,7.102728129087992,7.889299932901574,7.4317216023669195,7.542990324705259,4.009166111310087,5.3960471257413865,4.846873766562469,4.626417755311809,2.613504062190773,3.3136434606408454,3.1185405017079093,3.0028088754785736,7.3564399920282755,9.868972504316003,8.012106482721146,8.500257207820514,4.734496806653282,4.734496806653282,-0.007351887572209057,0.6247234967966228,0.3752765032033771,1.007351887572209,0.13180088011268679,0.7578877899438743,0.2421122100561258,0.8681991198873131
10600,2006-07-11 08:42:00,Q3,25775.0,0.72,22.88,7.25,75.8,7.39,99.0,0.58,6.58,0.68,2.71,4.55,,29.0,0.57,,0.14,,23.69,0.04,4.6,,EDI,1.25,3.986607473773716,88.51090777321075,,,,2006-07-11 08:40:00,0.69,Q3,,,,,,,,,,,,,,,,1.3744519134924522,-0.14973202602102006,5.0,0.29542933006784744,0.7045706699321526,6.398962577019824,7.337370048752752,6.782780205558815,6.912458602772277,3.072059117418135,4.807889279980621,4.205363233753962,3.876638846912123,2.1038409376608405,2.952462835133373,2.724873266473983,2.558530163595474,6.720076831428318,9.982133551602963,7.537352421993391,8.260566935933795,7.204872392000448,7.204872392000448,0.12836025230491122,0.44148325024824925,0.5585167497517507,0.8716397476950887,0.2428852308011356,0.6380466717976838,0.3619533282023162,0.7571147691988644
10601,2006-07-18 09:06:00,Q3,25791.0,0.66,22.86,7.37,82.6,8.01,126.0,0.57,7.64,0.68,3.04,4.75,6.0,11.0,,,0.17,,27.04,0.04,2.8,,EDI,0.9,2.8703573811170746,78.87776501810085,,,,2006-07-18 09:05:00,0.65,Q3,,,,,,,,,,,,,,,,0.04401780143705125,0.17510659337521292,4.0,0.18386549608652283,0.8161345039134772,7.087737078231869,7.876641381920557,7.416628610261013,7.528641276978233,3.992449471893002,5.381339599596058,4.833830943713425,4.609354992302218,2.597721442277813,3.30552970550126,3.109992828132031,2.9926983985284377,7.3420187825135255,9.86968940089108,7.998385340969347,8.494802562112168,4.790229554725344,4.790229554725344,-0.0041228519568999485,0.6205348223485623,0.3794651776514376,1.0041228519568999,0.13458626558974873,0.7549253706661992,0.24507462933380064,0.8654137344102512
10602,2006-07-26 08:41:00,Q3,25807.0,0.58,23.1,7.06,91.7,8.35,137.0,0.6,8.08,0.69,3.43,5.79,,16.0,0.24,,0.16,,26.69,0.03,2.0,,EDI,0.62,1.9773573069917625,67.9132297232006,,,,2006-07-26 08:40:00,0.61,Q3,,,,,,,,,,,,,,,,-1.363719285913516,-0.2799710591105254,3.0,0.05329232172898393,0.946707678271016,7.793071630628289,8.539812935312694,8.109405489936131,8.180626366057547,4.747737190250363,6.040888974201993,5.45386106271629,5.38464456359313,2.9925276324887533,3.6951869664193224,3.5054709316650516,3.4520933591105094,7.867604419904105,10.313079851967839,8.480516078624184,8.742648115050185,2.329506965062725,2.329506965062725,-0.14351704551342082,0.7799554608813891,0.22004453911861077,1.1435170455134207,-0.0007586103148562325,0.885111644384967,0.114888355615033,1.0007586103148562
10603,2006-08-01 08:35:00,Q3,25823.0,0.56,23.15,6.79,73.9,8.11,120.0,0.59,7.66,0.74,3.17,5.38,,8.0,0.54,,0.16,,26.97,0.04,1.3,,EDI,0.52,1.6584287090898653,60.26185833024067,,,,2006-08-01 08:35:00,0.59,Q3,,,,,,,,,,,,,,,,-0.5132359386024921,-0.15363492570339976,3.0,0.1319114720606877,0.8680885279393122,7.371801094602298,8.125299180879665,7.690102815603259,7.786730044123855,4.320540502220594,5.633153909486951,5.063552560848663,4.9162539275491515,2.778750559860361,3.4584714605705233,3.268727870642249,3.174550224583172,7.5846376702931115,9.956872121018117,8.200594292556652,8.592912402769171,3.7943521309915287,3.7943521309915287,-0.061838123758678934,0.6888008499316812,0.31119915006831883,1.061838123758679,0.08648183326239821,0.8073243118881004,0.19267568811189942,0.9135181667376019
10604,2006-08-08 08:27:00,Q3,25839.0,0.63,22.85,7.24,70.6,7.67,140.0,0.6,6.92,0.7,2.76,4.74,,8.0,0.99,,0.19,,24.29,0.04,8.4,,EDI,0.63,2.009250166781952,68.4165610492189,,,,2006-08-08 08:25:00,0.61,Q3,,,,,,,,,,,,,,,,0.8952815052167288,-0.016290713218161317,3.0,0.2555685252981437,0.7444314747018563,6.647311636275223,7.521095046348104,7.012607744890443,7.134383537570843,3.420752844990197,5.015960267296944,4.431099755930069,4.140534586923159,2.3038401102503285,3.0806545542851445,2.864004329973673,2.714900605775281,6.944351306641221,9.890795911796854,7.7153882655023125,8.34492946062522,6.331619266586487,6.331619266586487,0.08071321376412191,0.5096965290336943,0.4903034709663056,0.919286786235878,0.20449004678453858,0.6796911060443616,0.3203088939556384,0.7955099532154615
10605,2006-08-15 09:15:00,Q3,25855.0,0.6,23.13,7.29,89.3,9.19,144.0,0.77,7.12,0.75,2.85,4.83,5.0,9.0,1.45,,0.19,,26.2,0.04,11.1,,EDI,0.56,1.7860001482506245,64.20561966515184,,,,2006-08-15 09:15:00,0.6,Q3,,,,,,,,,,,,,,,,0.015024179513755396,1.1701110573966345,3.0,0.1813306446582736,0.8186693553417264,7.101687322839361,7.88875337358421,7.430699797696034,7.542069501141808,4.008286976005336,5.394898545932657,4.846048729478665,4.625322784095928,2.6124378258483123,3.313125988828478,3.118000248030215,3.002160054344931,7.355502428443007,9.868024303005141,8.011213641318111,8.499907166034108,4.73807232110604,4.73807232110604,-0.007144670191775546,0.6244630202212696,0.37553697977873013,1.0071446701917757,0.13194011720753898,0.7577576828308829,0.2422423171691172,0.868059882792461
